# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 06:59:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/survival/survival-202604291459-4-86c996.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/survival/survival-profile-202604291459-4-18cb8d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
-100.10245,0.88478865,0.48722097,3,7,0,102.29814,-1.9374496,-3.3526118,-2.6731479,-2.2048896,-1.3249027,-4.3984944,-0.64914776,0.52249088
-100.71068,0.98891465,0.48722097,3,7,0,102.23759,-2.0065576,-3.2106191,-2.2732549,-2.0308993,-1.3993103,-4.8200532,-0.69694233,0.49810602
-101.74814,0.88944235,0.48722097,3,7,0,106.00091,-3.0306796,-3.0249271,-3.2185275,-2.5069146,-1.4392864,0.23275103,-0.37981273,0.68398949
-101.74814,0.0012575122,0.48722097,2,3,0,107.24163,-3.0306796,-3.0249271,-3.2185275,-2.5069146,-1.4392864,0.23275103,-0.37981273,0.68398949
-101.74814,0.016823957,0.48722097,2,3,0,107.34052,-3.0306796,-3.0249271,-3.2185275,-2.5069146,-1.4392864,0.23275103,-0.37981273,0.68398949
-100.45706,1,0.48722097,3,7,0,102.7781,-3.0605547,-3.0419236,-3.1941623,-2.1671088,-1.6840466,-0.46938265,-0.32837786,0.72009088
-98.227198,0.80529812,0.48722097,3,7,0,103.67837,-2.2711733,-3.199038,-3.3383835,-1.7891956,-1.2523451,-2.0854165,-0.61616184,0.54001312
-100.4029,0.82174068,0.48722097,3,7,0,101.61119,-2.5411129,-2.9698556,-2.4984402,-3.0873231,-1.353941,-3.3430752,-0.52895983,0.58921754
-101.34351,0.97910849,0.48722097,3,15,0,103.57393,-2.7968478,-3.7614403,-4.4113534,-2.4001295,-2.5601236,-1.3660816,0.040684778,1.0415237
-100.58659,0.96205978,0.48722097,3,7,0,103.04429,-2.7765175,-3.2866799,-2.87361,-2.9775584,-2.7707184,-3.9990859,-0.21651533,0.80532019
-99.31208,1,0.48722097,3,7,0,101.77001,-2.4344528,-3.0256393,-3.4982364,-1.7152127,-1.8732152,-0.3557057,-0.64200449,0.52623653
-101.56035,0.63078965,0.48722097,2,7,0,105.23551,-2.2449278,-2.8317949,-2.6282115,-1.8790165,-1.1710355,-1.125074,-0.26656923,0.76600297
-102.97752,1,0.48722097,3,7,0,104.40966,-2.4122466,-4.0607232,-3.0906413,-2.2514745,-1.2220037,-2.8698278,-1.0101479,0.36416513
-103.00484,0.95330253,0.48722097,3,7,0,105.87036,-2.3589405,-3.4328881,-3.0310883,-2.148695,-2.4130134,-4.1289623,0.093079463,1.0975489
-100.01187,0.9922453,0.48722097,3,7,0,104.76452,-2.7705488,-3.8896012,-3.4602407,-2.3462133,-2.7277291,-3.3790582,-0.15376726,0.85747157
-99.907803,0.96571921,0.48722097,3,7,0,101.59344,-2.7278242,-3.3771271,-3.6208387,-2.1567049,-1.8142038,-3.3206266,0.056889391,1.0585387
-100.81041,0.91133305,0.48722097,3,15,0,102.345,-2.5344495,-3.1096554,-2.9118566,-2.8747526,-1.9417719,-0.25647062,-0.81783839,0.44138473
-100.27149,0.88956689,0.48722097,3,7,0,103.45451,-2.5410667,-3.3783557,-3.7047777,-2.0701395,-1.5696771,-4.2406693,-0.074294273,0.92839845
-100.54031,1,0.48722097,3,7,0,101.72418,-2.6783103,-3.8375455,-4.0099826,-2.283935,-1.8406046,-4.2341059,-0.18030147,0.83501844
-98.447229,0.99717396,0.48722097,3,7,0,101.28672,-2.6253319,-3.0213384,-2.5955597,-2.4457871,-1.5277425,-1.6295675,-0.4286646,0.65137836
-99.358853,0.97534226,0.48722097,3,7,0,99.95072,-2.3311714,-3.140621,-3.6206122,-1.9206156,-2.4604861,-3.2734482,-0.56555025,0.56804749
-102.3322,0.90972977,0.48722097,3,7,0,104.02132,-2.7296845,-2.5180026,-4.2422337,-2.5359083,-1.9477307,-3.3800033,-0.29140211,0.74721515
-100.83386,1,0.48722097,3,7,0,103.63023,-2.3594555,-4.0061785,-2.699573,-2.168403,-1.5197289,-0.88245276,-0.22769154,0.79636987
-100.49343,1,0.48722097,3,7,0,102.1476,-2.4517948,-2.4454242,-3.5965355,-2.4139454,-2.0617723,-3.3148356,-0.38454855,0.6807579
-101.91399,0.77516055,0.48722097,3,15,0,105.42281,-2.5996735,-2.6680814,-3.7679189,-2.4474261,-2.1054526,-4.7004303,-0.73195676,0.48096693
-101.9944,1,0.48722097,3,7,0,104.35049,-2.4753211,-3.0046097,-4.1254672,-2.5612486,-2.2696273,-5.9568833,-0.32730314,0.72086519
-98.467426,0.99215953,0.48722097,3,7,0,102.38552,-2.5768954,-3.2494693,-2.8049328,-1.9446337,-1.224622,-1.9946398,-0.38177418,0.68264919
-97.751667,0.75487429,0.48722097,2,3,0,102.3934,-2.4023204,-3.0428825,-2.9853142,-2.4179381,-1.4816424,-2.3227597,-0.66921591,0.51210996
-100.78506,0.87723241,0.48722097,2,7,0,102.00443,-2.7311316,-2.7096254,-3.2652485,-2.3173246,-0.94300877,-4.6679027,-0.61044999,0.54310642
-99.276024,0.90155535,0.48722097,3,7,0,105.00917,-2.3156191,-3.6887993,-3.1394442,-2.4358988,-2.6820306,-1.5323654,-0.46232973,0.62981464
-99.181326,0.96778696,0.48722097,3,7,0,101.0897,-2.6425888,-2.7773429,-3.1779342,-2.0683274,-1.1946153,-3.8552316,-0.60176862,0.54784186
-98.984507,0.90249064,0.48722097,3,7,0,102.96887,-2.2989735,-3.267258,-2.8605721,-2.7782155,-2.529422,-1.8260934,-0.50442814,0.6038508
-100.60449,0.98111414,0.48722097,3,7,0,101.71934,-2.15643,-2.9888399,-2.8952763,-1.1953174,-0.92304205,-2.7360114,-0.82502574,0.43822371
-99.724475,0.79206462,0.48722097,2,3,0,102.75522,-2.1345351,-3.0341199,-2.6320514,-2.1870567,-1.7119095,-2.3470496,-1.1475055,0.3174276
-98.803038,0.9510774,0.48722097,3,7,0,102.93158,-2.332059,-2.7799906,-3.1121111,-2.1463271,-1.3540947,-2.0757607,-0.97552945,0.3769927
-101.59382,0.80149753,0.48722097,2,3,0,104.84406,-2.2055253,-2.8009958,-3.7249589,-1.4709456,-0.81417147,-0.28251583,-0.63948087,0.52756623
-102.62206,0.81820776,0.48722097,3,7,0,105.82626,-2.2517129,-2.9309021,-2.6042894,-3.822421,-1.8946792,-2.3757287,-0.58271903,0.55837805
-103.52982,0.79363273,0.48722097,3,7,0,108.04135,-3.124202,-3.9569384,-3.9365775,-1.8518507,-1.9670523,-3.9351588,0.11238111,1.1189392
-98.767616,0.97882901,0.48722097,3,7,0,105.31681,-2.6353503,-3.5457307,-3.0770472,-2.4423099,-1.2091919,-2.1508298,-0.54423366,0.58028631
-103.0739,0.87218003,0.48722097,2,7,0,104.569,-2.5397094,-3.1988947,-2.0665819,-3.1618635,-1.5350224,-3.3793383,-0.41682342,0.6591373
-100.66188,0.91419744,0.48722097,3,7,0,107.16435,-2.7590721,-3.640501,-3.7310365,-2.4706191,-0.86707228,-3.1874986,-0.36411891,0.69480857
-102.10166,0.92593805,0.48722097,3,7,0,104.97802,-2.6999704,-3.1903159,-3.4271994,-2.5359179,-3.8672097,-1.7483713,-0.53698255,0.58450932
-98.732294,0.9152805,0.48722097,3,7,0,104.0096,-2.481891,-3.1951534,-2.8101714,-2.1445085,-1.2361554,-2.0843825,-0.86069218,0.42286928
-100.3671,0.9380045,0.48722097,3,7,0,102.07719,-2.3322373,-2.6439999,-3.8383819,-2.4678836,-0.89270682,-1.966618,-0.44162089,0.64299335
-99.827333,1,0.48722097,3,7,0,102.18038,-2.3851331,-3.3789559,-3.8922954,-1.8680535,-2.3466671,-1.3628482,-0.51919061,0.59500194
-100.19929,0.98851446,0.48722097,3,7,0,102.08687,-2.7919609,-2.855153,-2.475745,-2.5860418,-1.0876954,-1.9641652,-0.51145904,0.59962007
-97.975661,0.72157715,0.48722097,2,3,0,104.58129,-2.4905682,-3.0692335,-3.3305204,-2.1248978,-1.5288604,-3.1644277,-0.54439174,0.58019459
-99.122739,0.95489545,0.48722097,3,7,0,101.18518,-1.9753245,-2.7650805,-2.5042824,-1.9475249,-1.4105067,-3.3697858,-1.0762374,0.34087568
-100.36904,0.81899506,0.48722097,3,7,0,105.8067,-1.8599625,-2.5419602,-3.2150364,-1.4900664,-1.4885435,-0.69896306,-0.83376927,0.43440879
-100.31994,0.96139795,0.48722097,3,7,0,104.04291,-2.2704785,-3.3386856,-3.1381944,-1.8929382,-0.75642963,-1.3532054,-1.0720138,0.34231846
-101.5657,0.96581324,0.48722097,3,7,0,103.73443,-2.9819356,-3.3182503,-3.4926149,-3.0210118,-2.9866865,-2.5640774,-0.30861213,0.73446559
-101.60831,0.92381475,0.48722097,4,15,0,105.13324,-3.1203,-4.1283253,-3.863332,-3.1020792,-1.4993576,-2.2343359,0.14179303,1.1523381
-103.11468,0.98729406,0.48722097,3,7,0,104.36821,-3.3117857,-3.8672732,-3.5441051,-2.9650544,-3.4477245,-3.3676865,0.51988401,1.6818326
-103.09929,0.93889642,0.48722097,3,7,0,106.39957,-2.7392184,-4.503808,-3.7628506,-3.1197325,-1.2819177,-3.8759809,0.04409967,1.0450865
-99.908913,1,0.48722097,3,7,0,104.44434,-2.7851523,-2.88653,-3.3093838,-2.3508995,-3.0544187,-1.7687857,-0.32416949,0.72312767
-99.49334,0.96956917,0.48722097,3,7,0,101.47282,-2.3557096,-3.8532752,-2.8982831,-2.6917667,-1.4680649,-2.1101268,-0.24266379,0.78453524
-100.97733,0.89848824,0.48722097,3,7,0,103.21935,-2.3844652,-3.7894451,-2.3079027,-2.7512321,-1.5439162,-2.6713059,-0.41454633,0.66063992
-99.135422,0.89551115,0.48722097,2,3,0,103.25922,-2.2753352,-3.5257139,-3.4131884,-2.5557975,-2.3727787,-2.4123016,-0.52909154,0.58913994
-100.73129,0.90202426,0.48722097,3,7,0,103.45975,-2.1841923,-3.8104711,-3.4936822,-2.1582414,-2.3589197,-2.0709259,-0.7607049,0.46733689
-99.912838,0.95194177,0.48722097,3,7,0,103.84907,-2.325101,-2.7231039,-3.4410955,-2.478839,-0.63694987,-1.3280359,-0.51033498,0.60029446
-102.46235,0.90591874,0.48722097,3,7,0,104.64574,-2.5420792,-2.2210032,-3.8206539,-2.3364925,-1.9186733,-0.30949997,-0.65109544,0.52147422
-101.48093,0.99651863,0.48722097,3,7,0,104.398,-2.2708466,-2.5842929,-3.7295443,-2.4495266,-2.0569005,-0.28099179,-0.96470256,0.38109654
-100.76799,0.97126704,0.48722097,3,7,0,104.37842,-1.9783273,-2.9431546,-2.2911722,-1.5314234,-1.1924294,-2.6192943,-0.67016588,0.5116237
-99.816053,0.91499184,0.48722097,2,7,0,104.6987,-2.0232253,-3.7183606,-2.8384091,-2.2957357,-1.6712577,-3.4713186,-0.66831639,0.51257082
-102.93041,0.77572839,0.48722097,3,7,0,104.19278,-2.9209062,-2.8429763,-3.7194569,-2.3561415,-2.0164482,-2.3763062,0.24725175,1.2805014
-100.27796,1,0.48722097,3,15,0,104.03332,-2.3453372,-3.5643901,-2.6442801,-2.2966054,-1.2382293,-3.0732076,-0.95002008,0.38673326
-99.305235,0.89525741,0.48722097,3,7,0,106.62561,-2.5052247,-3.3349842,-2.8138563,-1.6294996,-1.6247513,-3.6293119,-0.60708088,0.54493929
-98.784952,0.99341128,0.48722097,3,7,0,100.93712,-2.336044,-3.5659162,-3.0646577,-1.8211442,-1.0332331,-1.5086292,-0.56310346,0.56943909
-99.00408,0.93503964,0.48722097,3,7,0,101.26466,-2.4439965,-3.002711,-3.0890147,-2.3797904,-1.7591636,-5.1418829,-0.44086155,0.64348179
-100.95277,0.58661616,0.48722097,2,7,0,104.03384,-2.4735203,-3.1742565,-3.064668,-2.3584008,-1.6393144,-3.5460758,0.050033448,1.0513063
-102.72867,0.98257649,0.48722097,3,7,0,104.63759,-2.5356554,-2.7377928,-3.9844817,-2.5417865,-2.2969244,-0.29982369,-0.85497494,0.42529385
-102.263,0.96319829,0.48722097,3,7,0,106.44808,-2.511903,-2.6952059,-3.6225312,-1.7615568,-0.94347091,-4.6698147,-0.31204194,0.73195083
-101.0967,0.77886298,0.48722097,3,11,0,108.80175,-2.6890521,-3.5760664,-3.3295745,-2.6274789,-1.4904604,-6.0839343,-0.0032044451,0.99680068
-101.18181,0.96577291,0.48722097,3,7,0,102.45253,-2.5375518,-3.6070814,-3.5823332,-2.6816547,-1.4382975,-5.5126592,0.010683657,1.0107409
-100.07553,0.85871822,0.48722097,3,7,0,103.80767,-2.4397539,-3.3745492,-4.0323523,-2.8146346,-1.6362525,-3.2744729,-0.11625457,0.89024856
-101.29583,0.83564896,0.48722097,2,3,0,102.91891,-2.4981316,-3.4541884,-3.933097,-3.18515,-1.8989639,-4.1219492,0.040023317,1.040835
-102.32149,0.96972775,0.48722097,4,15,0,105.36595,-1.6248722,-2.4787751,-3.2659692,-1.9055503,-0.53390963,-0.10915979,-1.1946242,0.30281774
-101.56386,0.8740681,0.48722097,3,7,0,106.22574,-2.5203667,-3.3645871,-2.7495827,-1.246553,-1.3136514,-3.0825702,-0.90336961,0.40520198
-101.48209,0.87183426,0.48722097,3,7,0,106.86167,-1.8889129,-2.3288159,-3.4315689,-2.6102213,-1.2899948,-3.1962415,-0.80873605,0.4454207
-99.81182,1,0.48722097,3,7,0,102.83631,-2.5837327,-3.6088997,-2.4374222,-1.8477293,-1.7810157,-1.1759887,-0.55654492,0.57318605
-99.95456,0.78887082,0.48722097,3,7,0,103.61551,-2.3977139,-3.2541482,-3.7387674,-2.4731619,-1.6116956,-4.645813,-0.58524762,0.55696793
-98.812161,0.95386164,0.48722097,3,7,0,104.84189,-2.4258334,-2.7550898,-2.9935332,-1.8785219,-1.9859796,-0.40050596,-0.80811234,0.4456986
-98.608805,0.98921657,0.48722097,3,7,0,100.14745,-2.1513719,-2.9958592,-3.2143797,-2.1251276,-0.84028301,-3.0381768,-0.71159053,0.49086284
-99.499126,0.96874213,0.48722097,3,7,0,100.56708,-2.3475173,-2.9487037,-2.2585538,-2.262074,-1.2047942,-3.593566,-0.80657324,0.4463851
-100.90373,0.92832724,0.48722097,3,7,0,104.23729,-2.1799274,-2.9941816,-3.6680839,-2.04288,-2.4811627,-5.2810878,-0.55080005,0.5764884
-99.315309,0.76133273,0.48722097,3,15,0,105.20441,-2.6294709,-3.6092811,-3.1640812,-2.0927136,-2.2380627,-0.39773082,-0.35535171,0.70092687
-102.86069,0.6343866,0.48722097,3,7,0,105.01384,-2.60761,-3.7753785,-3.3293553,-2.6963933,-1.4944321,-7.5190657,-0.37629985,0.68639649
-99.496287,0.9472779,0.48722097,3,15,0,105.51837,-2.1672277,-2.4341801,-2.7685842,-1.750265,-1.7306062,-0.93620996,-1.1519517,0.3160194
-99.311035,0.91634027,0.48722097,3,15,0,102.01927,-2.3503769,-3.4293553,-3.0869436,-2.2834922,-1.2802049,-2.8115641,-0.16247272,0.85003928
-104.65604,0.86515643,0.48722097,3,7,0,106.03076,-2.9507533,-4.4140961,-2.7814059,-1.8480817,-2.6633819,-2.5098101,-0.53168385,0.58761468
-100.71623,0.99800818,0.48722097,3,7,0,109.47193,-2.0129726,-3.5182059,-3.0838332,-2.2064611,-0.49183518,-3.115699,-0.73901419,0.47758449
-101.18598,0.99067519,0.48722097,3,7,0,103.46446,-2.4573115,-2.1866636,-2.8418735,-2.4798805,-2.3126551,-2.5386591,-0.75092983,0.47192754
-101.29968,0.96431283,0.48722097,3,7,0,106.32232,-2.0277164,-3.7156929,-2.5171312,-1.3721311,-1.9277189,-1.2231204,-0.91212528,0.40166966
-101.03873,0.91465972,0.48722097,3,7,0,105.1768,-2.0426184,-2.4105086,-2.1774528,-2.3665073,-1.2090684,-3.8486153,-1.1086887,0.3299914
-99.16147,0.93194572,0.48722097,3,7,0,104.18879,-1.9083403,-2.6435524,-2.9113817,-1.9488625,-0.91635408,-0.85584652,-1.1214753,0.32579878
-99.725849,0.95271466,0.48722097,3,7,0,100.80792,-1.8314833,-3.0364868,-3.2675607,-1.6602555,-1.2957304,-1.7994336,-1.0426021,0.35253614
-101.61037,0.93687047,0.48722097,3,7,0,103.19599,-2.5491538,-2.5528208,-2.3525764,-2.7571901,-2.649837,-2.1464992,-0.48530716,0.61550811
-101.00649,0.9722862,0.48722097,3,7,0,104.24975,-2.8844168,-3.6998889,-3.6762546,-1.9216908,-0.99186928,-1.8741149,-0.24823869,0.7801737
-100.27113,0.98980586,0.48722097,3,15,0,104.99289,-2.2889003,-3.0535818,-3.7045709,-2.1306276,-1.4833251,0.3401613,-0.52058555,0.59417253
-99.660633,0.91412058,0.48722097,3,7,0,103.56857,-2.3025368,-2.7632502,-3.1805627,-2.078575,-2.943936,-3.3679993,-0.51573154,0.59706366
-102.9329,0.45648379,0.48722097,2,3,0,110.05386,-1.9431924,-2.8739421,-3.352049,-2.2699202,-3.2503117,-0.74934683,-0.36226153,0.69610029
-101.25404,1,0.48722097,3,7,0,103.95744,-2.788658,-2.9821702,-2.599522,-1.8299705,-1.7190015,-3.4380691,-0.91056287,0.40229772
-101.39236,0.92687846,0.48722097,3,7,0,103.90062,-2.0497101,-3.2021318,-3.5982408,-2.5912068,-1.7547011,-3.1913899,-0.98905652,0.37192743
-99.322627,0.99863739,0.48722097,3,7,0,103.47201,-2.8635752,-3.2441772,-2.8231868,-2.0710056,-2.3448517,-1.6108367,-0.2938429,0.74539359
-101.01277,0.93617643,0.48722097,3,7,0,102.67289,-1.6648085,-2.6557661,-2.949881,-2.2945674,-0.72375041,-2.4991517,-1.0862855,0.33746769
-100.81951,0.73498016,0.48722097,3,7,0,107.26152,-2.5933533,-2.9133744,-2.4383352,-1.4626313,-1.9728893,-0.3471962,-0.76991956,0.46305032
-100.36928,1,0.48722097,3,7,0,103.84203,-2.7426504,-2.7416111,-2.33807,-1.8459025,-1.5070101,-0.88397014,-0.64888884,0.52262618
-98.900399,0.93152009,0.48722097,3,7,0,105.12945,-2.4886564,-3.7458388,-3.4779294,-2.2686156,-1.3228408,-1.9169435,-0.4973252,0.60815518
-100.39815,0.70574534,0.48722097,3,7,0,105.35151,-2.1860914,-2.4157918,-2.976085,-1.9284878,-1.750313,-1.220304,-0.43736125,0.64573812
-102.09952,0.91613795,0.48722097,3,7,0,105.64866,-2.3629187,-4.5128741,-3.2410071,-2.2520403,-1.182529,-2.4696128,-0.61965844,0.53812821
-98.736137,0.89268793,0.48722097,3,7,0,105.77487,-2.5755222,-2.661937,-2.7452291,-1.8691123,-1.9546782,-1.6742655,-0.63492124,0.52997723
-104.98954,0.66562966,0.48722097,2,7,0,105.74086,-1.6934496,-3.3405077,-4.0985174,-2.1905705,-2.8513203,-0.6651628,-0.88897122,0.41107844
-104.12716,0.9759104,0.48722097,3,7,0,108.7161,-1.9136621,-3.3617004,-4.0570537,-2.1620801,-3.3026967,-3.6666697,-0.73747099,0.47832207
-106.3735,0.94919045,0.48722097,3,7,0,111.96584,-2.2355356,-3.2446154,-4.4758743,-1.9550263,-4.1553494,-4.2839663,-0.64898138,0.52257781
-105.91238,0.9437036,0.48722097,3,7,0,110.65577,-2.1957298,-2.6820963,-3.6211677,-1.9388502,-5.0221833,-3.6240705,-0.76671523,0.46453646
-100.53453,0.96660768,0.48722097,3,7,0,108.69243,-2.2396649,-2.9419234,-2.1108065,-2.2027055,-0.93919732,0.074048792,-0.93617296,0.39212565
-98.933845,0.93727232,0.48722097,3,7,0,101.92883,-2.1013333,-2.773235,-3.3719468,-1.7173764,-1.4398067,-1.1302909,-0.9755304,0.37699234
-101.39943,0.80228083,0.48722097,3,7,0,103.85501,-2.3131357,-3.0684826,-2.9255604,-2.0868154,-1.1541308,-7.377881,-0.5601464,0.57112545
-99.777225,0.74968554,0.48722097,2,5,0,106.23103,-2.528084,-3.3374961,-3.0936152,-2.405063,-1.4179658,-5.5680642,-0.5421992,0.58146808
-98.69321,0.96972532,0.48722097,3,7,0,101.66955,-2.8011976,-3.5228473,-3.6586677,-2.3720324,-2.0124754,-2.6414561,-0.10219393,0.90285445
-100.70052,0.88324084,0.48722097,2,3,0,101.30127,-2.9894861,-3.2933758,-4.2146888,-2.203648,-1.8978546,-1.7668004,-0.044945394,0.95604969
-101.21464,0.80703298,0.48722097,3,7,0,105.42739,-1.9512552,-2.8415833,-3.2896259,-3.2305775,-1.4892145,-1.2182687,-0.61751069,0.53928522
-101.91363,0.90006871,0.48722097,3,7,0,105.67985,-2.7489054,-3.234694,-4.3984122,-2.5241254,-0.98241205,-1.3116543,-0.46344572,0.62911216
-102.41259,0.9110169,0.48722097,2,7,0,103.83512,-2.5800957,-3.0605157,-4.585212,-2.3980957,-0.87379287,-0.90768329,-0.29558032,0.74409965
-104.58075,0.71860545,0.48722097,2,3,0,109.24424,-3.082922,-2.8899814,-4.3696736,-1.8081832,-1.2783886,-0.36665165,-0.3404548,0.71144668
-107.16733,0.78633867,0.48722097,3,7,0,109.582,-2.383481,-4.0142213,-2.5718655,-3.3622279,-3.8333293,-5.5300772,-0.20355034,0.81582913
-106.72163,0.95212727,0.48722097,3,7,0,110.97108,-2.689336,-2.3298756,-3.589739,-1.7254412,-0.18767047,0.14345694,-0.5455524,0.57952157
-100.42017,0.99685025,0.48722097,3,7,0,112.63275,-1.9504896,-2.9017967,-3.1979716,-2.9500902,-1.7628664,-3.009037,-0.58558544,0.55677981
-101.41647,0.98452763,0.48722097,3,15,0,103.85573,-2.3044633,-3.2920538,-3.8834012,-3.1526999,-1.518777,-4.3976931,-0.44171589,0.64293227
-101.50646,0.81729453,0.48722097,2,3,0,104.79768,-2.350214,-3.2440101,-3.9280897,-3.2879669,-1.3163671,-3.0665499,-0.51484041,0.59759596
-98.854503,0.8881728,0.48722097,3,7,0,104.0839,-2.5022564,-3.3971072,-3.6343666,-1.8876353,-1.2450004,-1.8877916,-0.49098381,0.61202398
-99.668966,0.92467793,0.48722097,3,7,0,100.80992,-2.3418236,-3.5465876,-3.5081691,-1.9809573,-0.88641847,-2.1718631,-0.35514212,0.7010738
-98.919176,0.98745654,0.48722097,3,7,0,101.44075,-2.720284,-3.4147836,-3.0759612,-2.3017659,-2.4185771,-1.2123959,-0.4727499,0.62328594
-103.81374,0.67997991,0.48722097,3,7,0,108.44623,-2.3694976,-3.0111119,-4.5149793,-2.3291353,-0.87365992,-4.5896237,-0.81392955,0.4431134
-98.904041,1,0.48722097,3,7,0,104.2072,-2.0287128,-2.6634161,-3.3516851,-2.0911137,-1.4759902,-2.0781158,-0.59637624,0.55080401
-98.353887,0.93931769,0.48722097,3,7,0,102.25737,-2.4353074,-3.168083,-2.8813605,-2.8744751,-1.4487502,-1.8072203,-0.48561582,0.61531815
-99.194195,0.8912662,0.48722097,3,7,0,102.10773,-2.158233,-2.6390684,-2.8547557,-1.8539941,-1.4857283,-1.1533676,-1.171015,0.31005207
-99.505898,0.94579552,0.48722097,2,3,0,101.52617,-2.1512979,-2.4999918,-2.5158948,-2.0173698,-1.0270653,-0.4498548,-1.1572572,0.3143472
-99.588357,0.94510804,0.48722097,3,7,0,101.30504,-1.9430107,-2.3013751,-2.7690765,-2.0760452,-1.2038091,-0.40487362,-1.0141283,0.36271847
-100.26577,0.78894981,0.48722097,3,7,0,105.49199,-2.4003387,-3.0559131,-2.8491769,-3.3140786,-1.4117536,-1.8325205,-0.67958036,0.50682964
-100.88496,0.99670232,0.48722097,3,7,0,102.39795,-2.1570909,-2.8662326,-3.0819182,-1.1254244,-1.9202215,-2.1815925,-0.90463337,0.40469023
-102.91521,0.60461327,0.48722097,3,7,0,107.36745,-2.0081845,-2.6783544,-2.2342394,-2.9080499,-3.0933142,-0.98765885,-0.75628735,0.46940594
-102.8693,0.91118325,0.48722097,2,3,0,105.48269,-1.7735557,-2.8408005,-2.7851857,-2.8285358,-2.9309156,-0.25770909,-0.81507196,0.44260748
-100.16993,0.99610901,0.48722097,3,7,0,105.21249,-2.2571106,-2.5782949,-3.2049779,-3.0461546,-1.9102519,-0.92689675,-0.54445946,0.5801553
-99.182263,0.85979734,0.48722097,3,7,0,102.27309,-2.7526863,-3.7006647,-3.2987839,-2.1700829,-1.9601661,-2.6642628,-0.43365592,0.64813523
-98.078482,0.98808035,0.48722097,3,7,0,100.97347,-2.0617217,-2.6678409,-2.9513139,-2.1944957,-1.2871431,-2.1528915,-0.76252063,0.4664891
-99.042718,0.85357525,0.48722097,3,7,0,101.106,-2.0599748,-2.7497831,-2.4801041,-1.4866946,-1.2114951,-0.83630145,-0.90997545,0.40253411
-100.47977,0.91782974,0.48722097,3,15,0,101.83495,-2.7599996,-3.5329498,-3.6231075,-3.062602,-2.2252011,-2.9292511,0.26917874,1.3088891
-100.96446,0.89674791,0.48722097,3,7,0,102.60803,-2.6859878,-3.7898127,-3.5419592,-2.7571505,-2.3406766,-2.8962208,0.30473586,1.3562667
-100.5657,0.99339307,0.48722097,3,7,0,102.679,-2.7114142,-3.6056391,-4.3394953,-2.6075294,-2.3140899,-2.2769467,-0.19735932,0.82089562
-101.70039,0.96417327,0.48722097,3,7,0,104.73276,-3.1549642,-3.7366486,-3.035233,-2.9458479,-1.9644209,-4.8576328,0.069150249,1.0715972
-102.42596,0.79108063,0.48722097,3,15,0,107.19888,-1.9837474,-2.8133032,-3.6441981,-1.8125565,-2.0297804,-2.4943671,-1.3011491,0.27221881
-100.82699,1,0.48722097,3,7,0,104.02288,-2.6802223,-3.3569016,-2.8091211,-2.2369023,-1.0358294,-0.93139486,-0.92103786,0.39810565
-103.51889,0.6374502,0.48722097,2,3,0,108.67119,-2.6342903,-3.1775982,-1.8068977,-2.4013302,-1.3965477,-0.34777554,-0.68305043,0.50507395
-102.97598,0.95865088,0.48722097,3,7,0,108.92584,-2.3304208,-4.1006252,-2.4013311,-2.0119785,-2.1832577,-1.3293554,-1.0119838,0.36349717
-100.11611,0.94030972,0.48722097,2,3,0,105.24072,-2.2919571,-3.755378,-2.4815219,-1.6637259,-1.9704307,-1.5492579,-0.67689347,0.50819326
-100.42623,0.94801595,0.48722097,3,7,0,102.98367,-2.6156883,-2.8531005,-3.5883022,-2.9263872,-1.5585646,-2.6502706,-0.022248474,0.9779972
-98.112471,1,0.48722097,3,7,0,101.78193,-2.4701616,-3.3547158,-3.0502164,-2.4640766,-1.1406428,-2.7414199,-0.47410137,0.62244415
