# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 06:59:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/continuous/continuous-202604291459-2-053c0f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/continuous/continuous-profile-202604291459-2-030534.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
-159.39644,0.98891479,0.35188807,2,7,0,160.60088,49.421617,-0.19251478,5.59105,-0.19251478
-158.68838,0.9956841,0.35188807,3,7,0,159.92364,51.466631,-1.0123626,5.7953955,-1.0123626
-158.11329,0.99840581,0.35188807,3,15,0,158.80419,51.384639,-2.2470414,5.1325348,-2.2470414
-158.78763,0.96982861,0.35188807,2,7,0,160.87602,52.306047,-2.8797113,5.924405,-2.8797113
-159.21134,0.9932237,0.35188807,3,11,0,159.9076,53.890793,-4.3877463,5.6656296,-4.3877463
-163.55883,0.62102717,0.35188807,2,7,0,164.52776,51.773981,-5.1515385,5.9117612,-5.1515385
-160.93487,1,0.35188807,2,3,0,163.5492,51.983542,-4.2618009,6.0632051,-4.2618009
-161.76109,0.87544775,0.35188807,2,7,0,163.93311,52.75942,-0.56329054,5.3677655,-0.56329054
-162.32288,0.92828509,0.35188807,3,11,0,165.30011,53.560075,-1.3724847,5.21656,-1.3724847
-158.97386,0.99218266,0.35188807,2,7,0,162.56239,50.77284,-2.1370293,5.0971741,-2.1370293
-158.26988,0.91016923,0.35188807,2,3,0,159.98474,51.059765,-1.6576442,4.8867145,-1.6576442
-159.87834,0.98492756,0.35188807,3,7,0,160.05854,51.729428,-2.1097359,6.4495356,-2.1097359
-162.014,0.85057024,0.35188807,3,11,0,163.68646,53.99987,-2.8717725,6.5437609,-2.8717725
-160.91313,0.98411267,0.35188807,4,15,0,162.89739,53.558192,-5.669825,5.753591,-5.669825
-159.45874,0.99360745,0.35188807,3,15,0,161.3278,54.102718,-3.6502077,4.8620304,-3.6502077
-158.33094,0.99318599,0.35188807,4,15,0,160.20419,51.885188,-2.3659961,5.7276558,-2.3659961
-158.2693,0.98829474,0.35188807,3,7,0,158.76724,51.497456,-1.1299545,5.5204126,-1.1299545
-158.08843,0.97266017,0.35188807,3,11,0,159.24413,52.538663,-3.2580685,5.3303311,-3.2580685
-158.03888,0.97327655,0.35188807,4,15,0,160.16239,52.413402,-2.6793177,5.4644505,-2.6793177
-159.7726,0.79715366,0.35188807,2,7,0,160.32507,50.971254,-2.8370248,5.7165736,-2.8370248
-160.74974,0.99630821,0.35188807,3,7,0,161.26388,48.865577,-0.39699239,5.6703304,-0.39699239
-159.1735,0.99779605,0.35188807,2,7,0,162.42554,52.511407,-1.3772705,5.1370232,-1.3772705
-158.44686,0.98803641,0.35188807,2,7,0,159.62063,51.184076,-1.9710091,4.8080425,-1.9710091
-158.63371,0.99453779,0.35188807,3,11,0,159.16389,52.553017,-2.1697676,5.7070829,-2.1697676
-158.37676,0.97505469,0.35188807,4,15,0,159.54121,52.21093,-2.7949621,4.6491564,-2.7949621
-160.25726,0.816802,0.35188807,4,15,0,162.11568,51.974761,-3.5815276,6.2634789,-3.5815276
-160.60733,0.99216305,0.35188807,3,7,0,161.51168,53.312144,-3.598342,6.4971608,-3.598342
-159.79609,0.93421725,0.35188807,2,7,0,162.18199,53.072474,-2.0819954,5.9066826,-2.0819954
-158.19616,1,0.35188807,2,3,0,159.70195,52.086124,-2.460087,5.6368829,-2.460087
-158.28382,0.97686851,0.35188807,3,11,0,158.58725,51.55254,-1.0907417,4.9744416,-1.0907417
-158.56485,0.99314424,0.35188807,2,7,0,159.81768,52.765852,-3.8615911,5.4483907,-3.8615911
-158.63039,0.99821887,0.35188807,3,15,0,159.23969,52.292348,-1.9647323,5.7742686,-1.9647323
-158.04636,0.99226411,0.35188807,2,7,0,159.86064,50.939597,-1.2690998,5.288167,-1.2690998
-158.03134,0.72103263,0.35188807,2,7,0,160.75828,51.972321,-1.9972812,4.827141,-1.9972812
-158.47042,0.92693371,0.35188807,3,15,0,158.97388,51.372516,-0.74374135,5.0444057,-0.74374135
-158.24623,0.60490236,0.35188807,2,3,0,163.75398,51.990652,-2.4481327,4.6883203,-2.4481327
-158.09267,0.95262574,0.35188807,4,15,0,161.41471,51.136259,-0.9904387,5.3453437,-0.9904387
-157.94074,0.85930606,0.35188807,3,11,0,159.22216,52.65308,-3.0882226,5.0540388,-3.0882226
-159.46121,0.74862942,0.35188807,3,11,0,160.59487,50.246483,-1.7215006,5.1645134,-1.7215006
-158.01789,0.99093124,0.35188807,2,7,0,159.96734,51.321314,-1.785755,5.4415727,-1.785755
-160.4198,0.94081684,0.35188807,2,7,0,163.42804,54.915943,-5.4077761,5.716284,-5.4077761
-160.41384,0.84909567,0.35188807,3,11,0,162.42916,51.723682,-0.35494812,4.6893589,-0.35494812
-161.17201,0.95749897,0.35188807,1,3,0,165.00799,50.985851,-0.26238164,4.2712501,-0.26238164
-158.28178,1,0.35188807,3,7,0,161.48584,50.630901,-0.55867439,5.2964604,-0.55867439
-159.38138,0.82906179,0.35188807,2,3,0,159.76702,50.8621,0.28415802,5.222383,0.28415802
-158.57653,0.91057121,0.35188807,3,15,0,161.46531,53.077696,-2.737738,4.7954853,-2.737738
-157.94356,0.90635899,0.35188807,4,15,0,159.85603,51.409923,-1.4283528,5.0415136,-1.4283528
-158.41119,0.77581024,0.35188807,4,15,0,160.01098,50.379534,-0.59179207,5.1477657,-0.59179207
-158.29076,0.99933026,0.35188807,3,15,0,158.58461,50.822427,-0.67753138,5.4792347,-0.67753138
-157.87813,0.98919347,0.35188807,4,15,0,158.43645,51.373317,-1.5779413,5.2065208,-1.5779413
-159.3515,0.96060076,0.35188807,3,7,0,159.63648,53.20139,-4.0850861,5.9333751,-4.0850861
-158.18559,0.99565822,0.35188807,3,11,0,159.65612,51.200649,-1.6976331,4.8653693,-1.6976331
-159.08386,0.92511732,0.35188807,4,15,0,159.43479,50.254707,-1.1455693,5.8577074,-1.1455693
-159.32008,0.88779548,0.35188807,3,11,0,160.80722,52.964482,-2.0136617,4.822962,-2.0136617
-160.3628,1,0.35188807,3,7,0,160.97791,52.436332,-2.056681,6.5062806,-2.056681
-159.14547,0.99606068,0.35188807,3,7,0,161.15387,50.656327,-0.16964281,4.759907,-0.16964281
-157.9672,1,0.35188807,3,7,0,159.31288,52.759862,-2.9749801,5.1959076,-2.9749801
-159.06307,0.81746572,0.35188807,2,7,0,160.1142,53.076325,-2.1835446,5.4282104,-2.1835446
-158.4392,0.90894388,0.35188807,2,7,0,160.16688,52.322033,-1.709608,5.4316532,-1.709608
-158.34815,0.96961156,0.35188807,3,11,0,159.49221,51.297781,-0.94437319,5.5749896,-0.94437319
-159.48562,0.91140637,0.35188807,3,15,0,160.56733,51.607942,-2.1025242,4.3390211,-2.1025242
-158.36943,1,0.35188807,3,7,0,159.92068,53.009121,-3.1735312,4.729594,-3.1735312
-158.00944,0.99329332,0.35188807,3,15,0,158.94787,51.221008,-1.1848851,5.0836644,-1.1848851
-160.15718,0.58591839,0.35188807,1,3,0,160.999,52.08237,-0.44643155,5.2123146,-0.44643155
-160.14782,0.9965363,0.35188807,2,7,0,160.39071,51.078282,-3.0755463,5.0136667,-3.0755463
-158.54653,1,0.35188807,1,1,0,159.75846,51.403841,-2.6287345,5.0322336,-2.6287345
-158.61143,0.99832875,0.35188807,4,15,0,159.41971,53.247779,-2.7275331,5.1410671,-2.7275331
-158.22338,0.93592736,0.35188807,2,3,0,159.50088,51.700316,-2.7271228,5.3330406,-2.7271228
-158.80213,0.97276034,0.35188807,2,7,0,160.16479,52.176341,-1.5892402,4.6851746,-1.5892402
-158.91966,0.88927744,0.35188807,3,15,0,160.23579,53.420519,-2.8236177,4.9276449,-2.8236177
-157.99885,0.99449753,0.35188807,2,7,0,159.94526,51.595336,-2.3688804,5.2299603,-2.3688804
-158.20049,0.97966175,0.35188807,2,3,0,158.25657,52.357702,-1.8857286,5.2288906,-1.8857286
-157.99837,0.85338547,0.35188807,2,3,0,159.52912,51.853806,-2.669127,5.1830632,-2.669127
-159.17584,0.95762737,0.35188807,3,11,0,159.93635,52.657691,-2.8448557,6.0721777,-2.8448557
-161.07865,0.98429224,0.35188807,3,15,0,162.92716,48.302289,1.5691872,6.2639184,1.5691872
-161.86114,0.99650431,0.35188807,3,7,0,162.21566,47.61912,2.5890767,6.0918038,2.5890767
-161.63284,0.99442091,0.35188807,2,3,0,162.17316,48.003996,2.6585794,6.0479522,2.6585794
-162.42547,0.93551353,0.35188807,1,3,0,163.1806,47.152496,2.6996046,6.0131259,2.6996046
-163.196,0.92646356,0.35188807,2,3,0,163.37009,46.801348,2.3138258,5.9225476,2.3138258
-162.82169,1,0.35188807,2,3,0,163.30863,46.994211,2.2015288,5.8784211,2.2015288
-159.97818,0.98759911,0.35188807,3,7,0,163.2399,49.498092,1.2568949,5.8747656,1.2568949
-158.50056,0.99529324,0.35188807,3,15,0,160.88989,52.052541,-1.6420307,4.7270079,-1.6420307
-158.82464,0.93249465,0.35188807,4,15,0,159.3802,51.946965,-3.0621016,4.6779217,-3.0621016
-158.27467,0.9915931,0.35188807,2,3,0,158.84208,52.332536,-2.5390534,4.6633254,-2.5390534
-158.06753,0.77942875,0.35188807,4,15,0,159.69633,51.300866,-1.5248911,5.5169591,-1.5248911
-158.50895,0.98996877,0.35188807,3,7,0,158.8217,50.293122,-0.23105476,5.2661622,-0.23105476
-159.72428,0.76760562,0.35188807,3,11,0,161.68226,52.148664,-4.0227053,4.9592291,-4.0227053
-159.56993,0.97503227,0.35188807,4,19,0,161.07874,50.546624,0.44552526,5.8537185,0.44552526
-160.23736,0.99159345,0.35188807,2,7,0,161.19898,50.041407,-0.56696865,6.4869826,-0.56696865
-158.00192,0.99525763,0.35188807,3,11,0,161.47899,52.52854,-2.4694915,4.9473046,-2.4694915
-159.53037,0.94114766,0.35188807,3,11,0,159.90919,50.159524,-0.86336827,4.6860047,-0.86336827
-159.04959,0.73635498,0.35188807,3,7,0,161.48937,52.624512,-3.9599091,5.6889506,-3.9599091
-159.88218,0.97643194,0.35188807,3,7,0,160.22528,54.552959,-4.0851886,5.4148408,-4.0851886
-160.05988,0.93215461,0.35188807,2,3,0,161.28459,54.498086,-4.1226289,5.7056718,-4.1226289
-160.4773,0.97982501,0.35188807,3,7,0,161.4976,52.421638,-4.192117,6.2102163,-4.192117
-158.184,1,0.35188807,3,7,0,160.8146,52.920607,-3.6384582,5.2185441,-3.6384582
-158.1635,0.97684657,0.35188807,4,15,0,159.28266,51.332344,-0.94965386,5.2122471,-0.94965386
-158.25635,0.97681565,0.35188807,3,7,0,158.6403,51.839849,-1.2711201,5.1820512,-1.2711201
-157.99153,0.90847894,0.35188807,2,7,0,159.83287,51.783261,-2.5841328,5.1648883,-2.5841328
-158.59833,0.95014026,0.35188807,4,15,0,162.02834,51.597941,-1.6504838,5.8892865,-1.6504838
-158.63237,0.98853703,0.35188807,3,15,0,159.20034,50.175376,-0.7903523,5.484032,-0.7903523
-159.13484,0.8736675,0.35188807,3,15,0,160.85524,51.385976,-0.81735528,4.61802,-0.81735528
-158.24085,0.90652423,0.35188807,2,7,0,160.87718,51.163277,-1.8315783,4.896745,-1.8315783
-160.80489,0.81810716,0.35188807,3,7,0,161.66742,50.805421,0.60692221,4.7560043,0.60692221
-161.30119,0.81735551,0.35188807,4,15,0,163.24342,50.631655,-3.1323103,5.3355458,-3.1323103
-158.33856,1,0.35188807,2,3,0,161.41848,51.661902,-2.7191494,5.4650603,-2.7191494
-158.25481,0.89464496,0.35188807,3,11,0,159.79422,53.216184,-3.157699,5.0945639,-3.157699
-159.17965,0.95348655,0.35188807,3,11,0,160.73015,50.441157,-0.7299141,6.0821457,-0.7299141
-160.47678,0.99082676,0.35188807,3,15,0,161.05412,53.09144,-3.6711688,4.1654865,-3.6711688
-160.50806,0.98953485,0.35188807,4,15,0,162.66433,51.888903,-2.1151071,6.6688468,-2.1151071
-158.64745,0.99253671,0.35188807,4,15,0,160.9527,50.306975,-0.923252,5.025838,-0.923252
-160.25443,0.90525408,0.35188807,4,15,0,160.87063,49.759357,-1.2079708,6.1265426,-1.2079708
-159.3704,1,0.35188807,2,3,0,160.31384,50.026963,-0.63721387,6.0496616,-0.63721387
-158.55553,0.98974321,0.35188807,4,15,0,160.00944,52.572728,-2.2077385,4.7019825,-2.2077385
-158.55784,0.99119446,0.35188807,2,7,0,160.2239,50.807286,-1.6739266,5.6510044,-1.6739266
-158.07998,0.94782633,0.35188807,3,11,0,159.74556,52.822582,-3.4028251,4.9881455,-3.4028251
-158.13713,0.94897954,0.35188807,3,7,0,158.8005,52.868672,-2.6787937,5.0860786,-2.6787937
-158.00569,0.9996546,0.35188807,3,7,0,158.31385,52.704361,-2.667593,5.2109992,-2.667593
-158.68168,0.98606845,0.35188807,3,7,0,158.87942,52.534244,-2.7168367,5.8599811,-2.7168367
-158.59569,0.99798451,0.35188807,3,11,0,158.96529,51.098036,-1.073308,4.6917402,-1.073308
-157.98347,0.99906644,0.35188807,3,7,0,158.72278,51.469396,-1.7410624,4.9119505,-1.7410624
-158.38191,0.91553068,0.35188807,2,3,0,158.56044,50.995899,-1.723443,4.8861066,-1.723443
-158.3368,1,0.35188807,4,15,0,158.57337,51.211393,-0.69726467,5.1576397,-0.69726467
-158.84934,0.9412212,0.35188807,2,7,0,159.55996,50.737453,-0.16480571,4.93576,-0.16480571
-158.602,1,0.35188807,3,15,0,159.41722,50.099793,-0.21698276,5.3108125,-0.21698276
-158.62523,0.92517991,0.35188807,4,15,0,159.6469,51.257707,-0.9382494,5.7975187,-0.9382494
-161.43142,0.9500098,0.35188807,3,7,0,161.99936,48.868657,0.72293042,6.7284822,0.72293042
-159.97241,0.85295615,0.35188807,4,15,0,165.05018,49.562485,-0.56785472,4.906539,-0.56785472
-161.77262,0.98744254,0.35188807,4,15,0,163.64261,55.955525,-6.1729428,5.1569234,-6.1729428
-158.51274,0.99867627,0.35188807,3,7,0,162.15364,52.525987,-2.5744716,5.7586201,-2.5744716
-157.96347,0.97678871,0.35188807,4,15,0,159.68201,51.270741,-1.3147668,5.3178321,-1.3147668
-158.09172,0.99381043,0.35188807,3,15,0,158.35376,52.252725,-2.4141297,5.5384672,-2.4141297
-158.30199,0.99396219,0.35188807,3,15,0,158.57447,52.882313,-3.0693849,5.5379893,-3.0693849
-158.52149,0.98028576,0.35188807,4,15,0,159.12207,51.501307,-2.2402727,5.7884095,-2.2402727
-158.15961,0.99412134,0.35188807,4,15,0,159.4503,52.357955,-3.276468,5.2956465,-3.276468
-158.68568,0.98758163,0.35188807,3,15,0,159.31096,50.9733,-0.33908511,5.5792225,-0.33908511
-157.95858,0.98551272,0.35188807,4,15,0,159.0669,51.435719,-1.4282391,5.018766,-1.4282391
-159.01536,0.94649244,0.35188807,3,15,0,159.50368,53.289005,-3.0915302,4.5809367,-3.0915302
-158.35062,0.93299941,0.35188807,2,7,0,162.4864,51.309964,-2.3856713,5.3733425,-2.3856713
-159.04663,0.9972307,0.35188807,3,7,0,159.43119,53.291255,-2.8730609,5.7236107,-2.8730609
-158.30577,0.98448294,0.35188807,3,11,0,160.66494,52.126826,-3.1945443,4.9790321,-3.1945443
-158.89366,0.98387817,0.35188807,4,15,0,159.14984,51.382797,-0.55660815,5.6719747,-0.55660815
-158.40374,0.99195819,0.35188807,4,15,0,160.01087,51.839033,-3.0307715,5.0610965,-3.0307715
-158.42111,0.89421035,0.35188807,2,7,0,160.20137,52.39702,-1.8476348,4.8991133,-1.8476348
-158.3867,0.99438082,0.35188807,3,11,0,159.08951,52.758351,-2.2622992,4.9867726,-2.2622992
-158.65484,0.8949695,0.35188807,2,7,0,160.16506,53.357183,-2.8963558,5.2808925,-2.8963558
-158.13324,0.8980001,0.35188807,3,11,0,159.97173,51.516321,-2.3228642,5.4400877,-2.3228642
-158.43534,0.99775402,0.35188807,3,7,0,158.68715,51.448734,-1.2636568,5.7386046,-1.2636568
-159.85283,0.93630447,0.35188807,3,15,0,160.91254,53.975445,-3.6176048,5.9041133,-3.6176048
-158.67541,0.99587809,0.35188807,3,15,0,161.59587,51.759519,-2.5304895,5.8688514,-2.5304895
-158.0006,0.98139095,0.35188807,3,7,0,159.97659,51.768502,-2.2155437,5.4853689,-2.2155437
-158.0006,0.7340574,0.35188807,2,7,0,163.50238,51.768502,-2.2155437,5.4853689,-2.2155437
-158.52307,0.96814168,0.35188807,2,7,0,159.4435,51.757231,-2.5270749,5.7812212,-2.5270749
-157.8457,0.61996594,0.35188807,2,7,0,163.16803,51.864091,-2.3642236,5.0643611,-2.3642236
-158.65955,0.88365336,0.35188807,2,7,0,158.99384,51.463609,-2.8382051,5.1846064,-2.8382051
-158.79206,0.77737769,0.35188807,3,9,0,161.64615,50.560195,-0.83792859,5.8894057,-0.83792859
-158.82286,0.99271984,0.35188807,2,3,0,158.92248,50.903745,-0.63950957,5.891067,-0.63950957
-158.71231,0.91962929,0.35188807,2,7,0,159.71326,50.631104,-1.7015904,5.5650421,-1.7015904
-162.81568,0.59651221,0.35188807,2,3,0,164.57677,50.28954,-3.3260264,5.7547439,-3.3260264
-160.93438,1,0.35188807,2,3,0,163.49838,53.555528,-1.837445,5.4955885,-1.837445
-158.161,0.99532236,0.35188807,2,7,0,161.48203,51.366455,-1.8185731,5.5963564,-1.8185731
-158.09663,0.99128078,0.35188807,3,11,0,158.54331,52.927589,-2.9521089,4.9800435,-2.9521089
-157.87011,1,0.35188807,3,15,0,158.18451,51.710535,-2.1742598,5.0193008,-2.1742598
-158.71968,0.92839644,0.35188807,3,7,0,159.06929,52.11527,-3.105868,4.6505006,-3.105868
-159.21029,1,0.35188807,3,9,0,159.49061,51.407678,-2.3054385,6.1051027,-2.3054385
-159.60149,0.99378576,0.35188807,3,15,0,159.98119,51.210461,-0.70484133,6.238316,-0.70484133
-158.83118,0.99049536,0.35188807,3,15,0,160.98566,53.371149,-3.8833189,5.6827997,-3.8833189
-160.09201,0.92249834,0.35188807,2,3,0,160.42393,53.715712,-3.8135165,6.188706,-3.8135165
-161.27158,0.76762596,0.35188807,3,7,0,163.09972,54.194341,-2.5872901,5.2471748,-2.5872901
-159.66633,1,0.35188807,2,3,0,161.45217,53.117362,-4.8797457,5.4225598,-4.8797457
-158.25008,0.987155,0.35188807,2,7,0,160.73055,53.004892,-3.6358979,5.345828,-3.6358979
-158.58168,0.94067655,0.35188807,3,15,0,159.26239,53.5923,-3.4297316,5.184972,-3.4297316
-159.35931,0.98730293,0.35188807,4,15,0,160.09128,49.509123,0.28542571,5.0821014,0.28542571
-159.63625,0.91683693,0.35188807,3,7,0,160.49742,49.585748,-0.57096479,5.0571972,-0.57096479
-158.98969,0.97634027,0.35188807,3,7,0,160.09136,49.725419,0.12589216,5.2097276,0.12589216
-160.64312,0.94973994,0.35188807,4,15,0,162.10786,54.939517,-5.325854,5.8527027,-5.325854
-160.36601,0.98654042,0.35188807,2,3,0,160.86255,54.835309,-5.0771482,5.7730861,-5.0771482
-161.62961,0.95190288,0.35188807,3,7,0,162.66012,54.316456,-4.806569,6.5674751,-4.806569
-159.74857,0.97912478,0.35188807,3,7,0,162.64759,54.71965,-4.6823547,5.2056188,-4.6823547
-158.25952,0.77740274,0.35188807,3,15,0,162.40007,51.266215,-1.3986149,4.7833148,-1.3986149
-158.42962,0.83332912,0.35188807,3,15,0,159.95609,52.92063,-2.6698766,4.7891575,-2.6698766
-159.1315,0.75418204,0.35188807,4,15,0,161.26874,51.021984,-2.5413314,5.6237008,-2.5413314
-159.04069,0.98116944,0.35188807,4,15,0,160.14296,53.214786,-2.8280661,5.7624917,-2.8280661
-158.75887,0.99640859,0.35188807,3,15,0,159.77014,53.411754,-4.3406004,4.8815119,-4.3406004
-158.92285,0.9901847,0.35188807,4,15,0,159.65721,53.785395,-3.9850237,5.5508971,-3.9850237
-158.49149,0.99392712,0.35188807,3,7,0,160.07086,53.431374,-3.8207067,4.8413364,-3.8207067
-158.87008,0.98820595,0.35188807,3,7,0,159.44379,53.902385,-4.580836,5.0682613,-4.580836
-158.82857,0.98985809,0.35188807,3,7,0,159.46437,53.582367,-3.7819336,4.6905109,-3.7819336
-159.62616,0.99296048,0.35188807,3,7,0,160.14687,54.37938,-5.3085425,5.0046689,-5.3085425
-159.79561,0.96788146,0.35188807,1,1,0,159.82062,54.307256,-5.4740017,5.0189236,-5.4740017
-158.39224,0.93676591,0.35188807,3,7,0,161.01843,52.854106,-3.8748763,5.0865883,-3.8748763
-158.07019,0.95878325,0.35188807,3,15,0,158.88953,51.008535,-1.2249989,5.4136916,-1.2249989
-157.8638,0.90337814,0.35188807,3,11,0,159.2078,52.154871,-2.1793113,5.023694,-2.1793113
-158.20515,0.99748635,0.35188807,3,15,0,158.41291,50.637294,-0.94498198,5.2142248,-0.94498198
-158.43481,0.96734415,0.35188807,4,15,0,158.78152,53.561051,-3.7998246,5.1191587,-3.7998246
-160.07862,0.97819864,0.35188807,3,7,0,160.45649,53.285749,-3.6022248,4.2446679,-3.6022248
-158.65645,0.9050141,0.35188807,3,15,0,162.06231,50.870315,-0.19038,5.3630051,-0.19038
-158.80456,0.93391851,0.35188807,3,11,0,159.51613,52.756865,-1.8949743,5.3070376,-1.8949743
-159.02204,0.99565598,0.35188807,3,11,0,159.44312,50.627637,-1.8820976,4.994918,-1.8820976
-158.87574,0.91414567,0.35188807,2,7,0,161.12555,51.852486,-1.3048579,5.8644573,-1.3048579
-159.62674,0.98884808,0.35188807,3,7,0,159.97089,50.248417,-1.3109743,6.1195333,-1.3109743
-160.95446,0.9837572,0.35188807,3,11,0,163.0912,49.301463,1.2585999,6.5107085,1.2585999
-160.69353,0.99989445,0.35188807,4,15,0,161.50133,48.981218,0.63556764,6.4163495,0.63556764
-161.83383,0.92775034,0.35188807,3,7,0,162.80246,47.804538,1.7425708,6.4098998,1.7425708
-161.2897,0.86449349,0.35188807,2,3,0,164.07363,49.070842,2.0399119,6.3061042,2.0399119
-161.08652,0.98307284,0.35188807,3,7,0,161.99877,48.62865,1.5259753,6.4250815,1.5259753
-159.2546,0.95282057,0.35188807,3,15,0,161.68089,49.748171,0.61440763,5.684651,0.61440763
-158.0186,0.98432195,0.35188807,4,15,0,159.92928,52.66005,-2.6264879,4.964585,-2.6264879
-158.36873,0.95833587,0.35188807,2,7,0,158.8101,53.201087,-3.2184576,4.8354601,-3.2184576
-159.61649,0.63448476,0.35188807,3,11,0,161.84506,51.567917,-1.0753971,6.2532128,-1.0753971
-158.33024,0.94481723,0.35188807,4,15,0,160.28317,52.786839,-3.7625456,5.2489727,-3.7625456
-161.41329,0.89754029,0.35188807,3,7,0,161.5189,54.587665,-6.5509322,5.3889656,-6.5509322
-159.71649,0.91281253,0.35188807,4,15,0,163.61433,51.396254,-0.23397616,4.807482,-0.23397616
-158.2229,0.9249031,0.35188807,3,7,0,160.27903,51.019068,-0.79699853,5.0482563,-0.79699853
-157.88763,0.97530592,0.35188807,2,7,0,160.06662,51.503205,-1.5928155,5.2939485,-1.5928155
-158.10799,0.97940892,0.35188807,3,11,0,160.03109,53.059036,-3.3694852,5.1859639,-3.3694852
-158.46587,0.95539946,0.35188807,4,15,0,159.09477,50.635003,-1.4623479,5.4893494,-1.4623479
-159.18879,0.80748004,0.35188807,3,9,0,161.49856,50.89833,0.14653941,5.5037269,0.14653941
-160.66852,0.91696933,0.35188807,3,7,0,161.6238,49.418839,1.3543597,6.3112859,1.3543597
-160.55999,0.9999935,0.35188807,2,3,0,160.75946,49.384501,1.4069589,6.2221988,1.4069589
-160.67802,1,0.35188807,2,3,0,160.79645,49.15798,1.5701396,6.2251901,1.5701396
-159.6766,0.99338389,0.35188807,3,7,0,161.07851,49.165925,0.15429074,5.7238049,0.15429074
-158.78601,0.98535155,0.35188807,4,15,0,160.46344,51.828106,-3.0194583,5.7393476,-3.0194583
-158.38933,1,0.35188807,2,3,0,158.79,52.52486,-2.5730155,5.684252,-2.5730155
-159.02677,0.92595203,0.35188807,3,15,0,160.0784,50.348994,-1.1865007,5.8742279,-1.1865007
-160.26189,0.91126536,0.35188807,2,7,0,163.41631,50.766506,-2.3483039,6.2745575,-2.3483039
-159.33641,1,0.35188807,3,7,0,160.24196,51.282911,-1.7504815,6.2346832,-1.7504815
-158.35579,0.99680834,0.35188807,3,7,0,159.89577,52.283147,-2.6371361,5.7175111,-2.6371361
-158.21345,0.94271039,0.35188807,4,15,0,159.14149,52.88893,-2.7940618,4.8700084,-2.7940618
-158.21501,0.99521293,0.35188807,3,15,0,158.43163,51.955499,-2.733565,4.8082531,-2.733565
-158.97921,0.67942991,0.35188807,2,3,0,159.85642,52.784867,-1.963208,4.8479486,-1.963208
-158.90517,0.96250557,0.35188807,3,15,0,159.75736,51.501769,-0.50997938,5.4369448,-0.50997938
-159.49813,0.98905829,0.35188807,3,15,0,159.96399,51.378487,-2.8745849,5.9711672,-2.8745849
-157.97561,0.96381482,0.35188807,4,15,0,160.62154,51.249597,-1.2414167,5.2874339,-1.2414167
-158.89161,0.82710681,0.35188807,2,7,0,159.5864,50.821948,-2.2057077,5.2477457,-2.2057077
-158.11779,0.95729639,0.35188807,2,7,0,160.50989,51.112969,-1.0230156,5.0214841,-1.0230156
-159.34673,0.89683827,0.35188807,4,15,0,160.84926,53.888187,-5.1039302,5.1804311,-5.1039302
-158.66747,0.92355525,0.35188807,4,15,0,160.4175,50.322029,0.038290237,5.2945652,0.038290237
-161.23158,0.81304008,0.35188807,3,15,0,162.06216,54.055027,-3.0526241,6.2583139,-3.0526241
-159.69584,0.96644619,0.35188807,4,15,0,161.79474,51.844917,-3.0806446,4.4610269,-3.0806446
-158.80925,1,0.35188807,4,15,0,160.04095,50.362499,-1.2608187,5.0094028,-1.2608187
-158.46185,0.88104474,0.35188807,2,3,0,160.19819,51.699984,-1.039441,5.002111,-1.039441
-158.62265,0.81585649,0.35188807,2,7,0,160.00464,51.034503,-2.1712796,4.9901818,-2.1712796
-159.84628,0.97847357,0.35188807,3,7,0,160.82187,53.041409,-3.3966854,4.2622285,-3.3966854
-160.83081,0.92669397,0.35188807,2,3,0,161.02601,52.710772,-3.5580288,4.1208213,-3.5580288
-161.29217,0.8020542,0.35188807,2,3,0,162.27894,52.228462,-3.7760165,4.2524087,-3.7760165
-159.38671,0.89334219,0.35188807,3,11,0,163.98987,53.190264,-2.357271,5.7304932,-2.357271
-159.72251,0.66445247,0.35188807,2,7,0,163.45783,51.889471,-3.5924769,5.9305168,-3.5924769
